id,Datum,Warengruppe,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,FerienSH,Feiertag,Weihnachtsmarkt,Temperatur,Wochenende,Jahreszeit_Temperatur_1Hoch,Jahreszeit_Temperatur_1Mittel,Jahreszeit_Temperatur_1Niedrig,Jahreszeit_Temperatur_2Hoch,Jahreszeit_Temperatur_2Mittel,Jahreszeit_Temperatur_3Hoch,Jahreszeit_Temperatur_3Mittel,Jahreszeit_Temperatur_3Niedrig,Jahreszeit_Temperatur_4Mittel,Jahreszeit_Temperatur_4Niedrig,Umsatz
1901241.0,2019-01-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.8125,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1901242.0,2019-01-24,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.8125,0,0,0,0,0,0,0,0,0,0,1,389.812761
1901243.0,2019-01-24,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-4.8125,0,0,0,0,0,0,0,0,0,0,1,142.753675
1901244.0,2019-01-24,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-4.8125,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1901245.0,2019-01-24,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-4.8125,0,0,0,0,0,0,0,0,0,0,1,259.061167
1901251.0,2019-01-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.3875,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1901252.0,2019-01-25,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.3875,0,0,0,0,0,0,0,0,0,0,1,389.812761
1901253.0,2019-01-25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-3.3875,0,0,0,0,0,0,0,0,0,0,1,142.753675
1901254.0,2019-01-25,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-3.3875,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1901255.0,2019-01-25,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-3.3875,0,0,0,0,0,0,0,0,0,0,1,259.061167
1901261.0,2019-01-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8375,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1901262.0,2019-01-26,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8375,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1901263.0,2019-01-26,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.8375,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1901264.0,2019-01-26,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.8375,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1901265.0,2019-01-26,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.8375,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1901271.0,2019-01-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.9375,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1901272.0,2019-01-27,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.9375,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1901273.0,2019-01-27,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.9375,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1901274.0,2019-01-27,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.9375,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1901275.0,2019-01-27,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.9375,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1901281.0,2019-01-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.75,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1901282.0,2019-01-28,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.75,0,0,0,0,0,0,0,0,0,0,1,389.812761
1901283.0,2019-01-28,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.75,0,0,0,0,0,0,0,0,0,0,1,142.753675
1901284.0,2019-01-28,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.75,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1901285.0,2019-01-28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.75,0,0,0,0,0,0,0,0,0,0,1,259.061167
1901291.0,2019-01-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.575,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1901292.0,2019-01-29,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.575,0,0,0,0,0,0,0,0,0,0,1,389.812761
1901293.0,2019-01-29,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.575,0,0,0,0,0,0,0,0,0,0,1,142.753675
1901294.0,2019-01-29,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.575,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1901295.0,2019-01-29,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.575,0,0,0,0,0,0,0,0,0,0,1,259.061167
1901301.0,2019-01-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1901302.0,2019-01-30,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,0,0,0,0,0,0,0,0,0,0,1,389.812761
1901303.0,2019-01-30,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.6,0,0,0,0,0,0,0,0,0,0,1,142.753675
1901304.0,2019-01-30,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.6,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1901305.0,2019-01-30,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.6,0,0,0,0,0,0,0,0,0,0,1,259.061167
1901311.0,2019-01-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1901312.0,2019-01-31,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0,0,0,0,0,0,0,0,0,0,1,389.812761
1901313.0,2019-01-31,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0,0,0,0,0,0,0,0,0,0,1,142.753675
1901314.0,2019-01-31,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.4,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1901315.0,2019-01-31,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.4,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902011.0,2019-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.075,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902012.0,2019-02-01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.075,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902013.0,2019-02-01,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.075,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902014.0,2019-02-01,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.075,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902015.0,2019-02-01,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-0.075,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902021.0,2019-02-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7375,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1902022.0,2019-02-02,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7375,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1902023.0,2019-02-02,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.7375,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1902024.0,2019-02-02,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.7375,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1902025.0,2019-02-02,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.7375,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1902031.0,2019-02-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1902032.0,2019-02-03,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1902033.0,2019-02-03,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.5,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1902034.0,2019-02-03,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.5,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1902035.0,2019-02-03,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.5,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1902041.0,2019-02-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.95,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902042.0,2019-02-04,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.95,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902043.0,2019-02-04,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.95,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902044.0,2019-02-04,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.95,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902045.0,2019-02-04,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.95,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902051.0,2019-02-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.6375,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902052.0,2019-02-05,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.6375,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902053.0,2019-02-05,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.6375,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902054.0,2019-02-05,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.6375,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902055.0,2019-02-05,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.6375,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902061.0,2019-02-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6625,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902062.0,2019-02-06,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6625,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902063.0,2019-02-06,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.6625,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902064.0,2019-02-06,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.6625,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902065.0,2019-02-06,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.6625,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902071.0,2019-02-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0375,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902072.0,2019-02-07,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0375,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902073.0,2019-02-07,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6.0375,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902074.0,2019-02-07,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.0375,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902075.0,2019-02-07,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6.0375,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902081.0,2019-02-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902082.0,2019-02-08,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902083.0,2019-02-08,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6.5,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902084.0,2019-02-08,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.5,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902085.0,2019-02-08,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6.5,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902091.0,2019-02-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.4,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1902092.0,2019-02-09,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.4,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1902093.0,2019-02-09,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.4,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1902094.0,2019-02-09,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.4,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1902095.0,2019-02-09,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.4,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1902101.0,2019-02-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.125,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1902102.0,2019-02-10,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.125,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1902103.0,2019-02-10,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.125,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1902104.0,2019-02-10,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.125,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1902105.0,2019-02-10,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.125,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1902111.0,2019-02-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.9375,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902112.0,2019-02-11,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.9375,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902113.0,2019-02-11,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.9375,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902114.0,2019-02-11,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.9375,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902115.0,2019-02-11,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.9375,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902121.0,2019-02-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.225,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902122.0,2019-02-12,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.225,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902123.0,2019-02-12,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.225,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902124.0,2019-02-12,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.225,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902125.0,2019-02-12,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.225,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902131.0,2019-02-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5375,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902132.0,2019-02-13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5375,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902133.0,2019-02-13,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.5375,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902134.0,2019-02-13,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.5375,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902135.0,2019-02-13,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.5375,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902141.0,2019-02-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.4,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902142.0,2019-02-14,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.4,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902143.0,2019-02-14,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.4,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902144.0,2019-02-14,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.4,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902145.0,2019-02-14,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.4,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902151.0,2019-02-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.3375,0,0,0,0,0,0,0,0,0,1,0,99.9527599
1902152.0,2019-02-15,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.3375,0,0,0,0,0,0,0,0,0,1,0,389.812761
1902153.0,2019-02-15,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,11.3375,0,0,0,0,0,0,0,0,0,1,0,142.753675
1902154.0,2019-02-15,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,11.3375,0,0,0,0,0,0,0,0,0,1,0,68.0042819
1902155.0,2019-02-15,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.3375,0,0,0,0,0,0,0,0,0,1,0,259.061167
1902161.0,2019-02-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.425,1,0,0,0,0,0,0,0,0,1,0,152.3581154
1902162.0,2019-02-16,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.425,1,0,0,0,0,0,0,0,0,1,0,442.2181165
1902163.0,2019-02-16,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10.425,1,0,0,0,0,0,0,0,0,1,0,195.15903049999997
1902164.0,2019-02-16,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10.425,1,0,0,0,0,0,0,0,0,1,0,120.4096374
1902165.0,2019-02-16,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10.425,1,0,0,0,0,0,0,0,0,1,0,311.4665225
1902171.0,2019-02-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.625,1,0,0,0,0,0,0,0,0,1,0,152.3581154
1902172.0,2019-02-17,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.625,1,0,0,0,0,0,0,0,0,1,0,442.2181165
1902173.0,2019-02-17,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,11.625,1,0,0,0,0,0,0,0,0,1,0,195.15903049999997
1902174.0,2019-02-17,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,11.625,1,0,0,0,0,0,0,0,0,1,0,120.4096374
1902175.0,2019-02-17,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.625,1,0,0,0,0,0,0,0,0,1,0,311.4665225
1902181.0,2019-02-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.725,0,0,0,0,0,0,0,0,0,1,0,99.9527599
1902182.0,2019-02-18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.725,0,0,0,0,0,0,0,0,0,1,0,389.812761
1902183.0,2019-02-18,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,11.725,0,0,0,0,0,0,0,0,0,1,0,142.753675
1902184.0,2019-02-18,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,11.725,0,0,0,0,0,0,0,0,0,1,0,68.0042819
1902185.0,2019-02-18,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.725,0,0,0,0,0,0,0,0,0,1,0,259.061167
1902191.0,2019-02-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.75,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902192.0,2019-02-19,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.75,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902193.0,2019-02-19,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6.75,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902194.0,2019-02-19,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.75,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902195.0,2019-02-19,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6.75,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902201.0,2019-02-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.34,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902202.0,2019-02-20,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.34,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902203.0,2019-02-20,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.34,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902204.0,2019-02-20,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.34,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902205.0,2019-02-20,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.34,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902211.0,2019-02-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.675,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902212.0,2019-02-21,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.675,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902213.0,2019-02-21,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.675,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902214.0,2019-02-21,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.675,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902215.0,2019-02-21,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.675,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902221.0,2019-02-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.125,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902222.0,2019-02-22,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.125,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902223.0,2019-02-22,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.125,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902224.0,2019-02-22,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.125,0,0,0,0,0,0,0,0,0,0,1,68.0042819
1902225.0,2019-02-22,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.125,0,0,0,0,0,0,0,0,0,0,1,259.061167
1902231.0,2019-02-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.775,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1902232.0,2019-02-23,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.775,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1902233.0,2019-02-23,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.775,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1902234.0,2019-02-23,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.775,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1902235.0,2019-02-23,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.775,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1902241.0,2019-02-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.6875,1,0,0,0,0,0,0,0,0,0,1,152.3581154
1902242.0,2019-02-24,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.6875,1,0,0,0,0,0,0,0,0,0,1,442.2181165
1902243.0,2019-02-24,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.6875,1,0,0,0,0,0,0,0,0,0,1,195.15903049999997
1902244.0,2019-02-24,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.6875,1,0,0,0,0,0,0,0,0,0,1,120.4096374
1902245.0,2019-02-24,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.6875,1,0,0,0,0,0,0,0,0,0,1,311.4665225
1902251.0,2019-02-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.8125,0,0,0,0,0,0,0,0,0,0,1,99.9527599
1902252.0,2019-02-25,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.8125,0,0,0,0,0,0,0,0,0,0,1,389.812761
1902253.0,2019-02-25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.8125,0,0,0,0,0,0,0,0,0,0,1,142.753675
1902254.0,2019-02-25,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.8125,0,0,0,0,0,0,0,0,0,0,1,68.0042819
